incident_id,created_at_iso,mode,route_id,route_short_name,stops_impacted,summary_en,plain_en,zh,ar,source,source_url,text
3ce43c41-c46f-59d3-b9ec-549a9806df75,2025-08-21T12:36:03+10:00,,2501_781;2501_797;2501_799,,,"Jeanette St, Regentville, temporary bus stop closures","Jeanette St, Regentville, temporary bus stop closures",珍妮特街，雷金特维尔，临时公交站关闭。,إغلاق مؤقت لمحطات الحافلات في شارع جانيت، ريجنتفيل.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"Jeanette St, Regentville, temporary bus stop closures From Monday 2 September 20 24 until project completion in 20 26, Bus stop Jeanette Street at Mulgoa Road will be closed."
9dab601e-c6d4-5f37-a55a-c4161545216a,2025-08-21T12:36:03+10:00,,2501_779,,,Mamre Rd bus diversions,Mamre Rd bus diversions,的公交服务已改道。,خدمات الحافلات على طريق مامري قد تم تحويلها.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,Mamre Rd bus diversions From Tuesday 5 November 20 24 until Monday 8 May 20 27 bus stop Erskine Park Road after Mamre road will be closed. Please use nearby alternative stops.
2a007f41-d06d-5ede-87fc-fb36f2d58c8d,2025-08-21T12:36:03+10:00,,2454_N70;2459_415;2459_461N;2459_461X;2459_530;2504_N70;2504_N71;2507_N80;2507_N81,,G213460,"Parramatta Rd - Burwood, permanent bus stop closures","Parramatta Rd - Burwood, permanent bus stop closures",帕拉马塔路 - 伯伍德的公交车站永久关闭。,إغلاق دائم لمحطات الحافلات في طريق باراماتا - بورود.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"Parramatta Rd - Burwood, permanent bus stop closures From 4am Monday, 4 April 2022
Parramatta Rd before Burwood Rd (213412) will be closed.
The alternative stop for 415, 461X, 461N and 530 services will be Burwood Rd at Esher Lane (213431).

Parramatta Rd after Burwood Rd (213722)) will be closed.
The alternative stop for 415, 416X, 461N and 530 services will be Burwood Rd before Parramatta Rd (213462).

From 6am Monday 4 April 2022:
Parramatta Rd before Burwood Rd (213412) will be closed.
Customers for the N70, N71, N80 and N81 services should use the new stop on Parramatta Rd, after Burwood Rd (213460)

Parramatta Rd after Burwood Rd (213722) will be closed.
Customers for the N70, N71, N80 and N81 towards City Town Hall should use the alternate stop on Parramatta Rd opp Neichs Pde (213721)"
66cb0468-84c1-5d32-86c0-be8290b498d7,2025-08-21T12:36:03+10:00,,,,,Now ending at,Now ending at,服务现在在指定地点结束。,الخدمة الآن تنتهي في الموقع المحدد.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,Now ending at Sutherland due to flooding on the tracks between Coalcliff and Thirroul. Please plenty of extra travel time. Please note due to heavy overnight rain and flooding
8afdd7a1-2be4-51f9-b323-f42eb289d8df,2025-08-21T12:36:03+10:00,,,,,Running late,Running late,服务延迟。,الخدمات متأخرة.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,Running late due to an operational issue. Please allow extra travel time.
0695f96b-f92e-57f2-95b0-a208409966f6,2025-08-21T12:36:03+10:00,,,,,Running late,Running late,服务延迟。,الخدمة متأخرة.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,Running late due to an issue with a freight train at Clyde. Please allow extra travel time.
feeb5d0e-f58c-5c99-bfc2-f8531b94da3e,2025-08-21T12:36:03+10:00,,,,,Running late,Running late,服务延迟。,الخدمة متأخرة.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"Running late due to urgent track repairs at Macdonaldtown earlier. 

Trains may stop on platforms or between stations for longer than normal while the incident is ongoing. 

Please allow extra travel time."
a9a1ed64-1b88-5cac-91a3-11b52477d447,2025-08-21T12:36:03+10:00,,,,,Now ending at,Now ending at,服务现在在指定地点结束。,الخدمة الآن تنتهي في الموقع المحدد.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,Now ending at Schofields due to a person near the tracks between Flemington and Homebush earlier.
d216f55d-36d2-5ad5-ba94-c4b947084ffe,2025-08-21T12:36:03+10:00,,,,,Cancelled,Cancelled,服务已取消。,تم إلغاء الخدمة.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,Cancelled due to urgent track repairs at Central. Please allow extra travel time.
48f1591f-f6dc-57bf-8bb8-31b943fde382,2025-08-21T12:36:03+10:00,,,,,Not stopping at,Not stopping at,部分列车将不在特定车站停靠。,بعض القطارات لن تتوقف في محطات معينة.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"Not stopping at Museum,St James,Circular Quay,Wynyard,Town Hall due to an issue with a freight train at Minto earlier"
e2564f2a-b31e-5901-ac40-0deb12acfef0,2025-08-21T12:36:03+10:00,,,,,Starting from,Starting from,从现在开始有干扰。,يبدأ الاضطراب الآن.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,Starting from Campbelltown due to urgent train repairs at Sydenham earlier
a959ca1b-b841-5a5e-b0e5-cc69bd33a6dd,2025-08-21T12:36:03+10:00,,,,,Running late,Running late,服务延迟。,الخدمة متأخرة.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,Running late due to urgent train repairs
e9c801a0-69d3-5418-a131-e05b610d7321,2025-08-21T12:36:03+10:00,,,,,Running late,Running late,服务晚点。,الخدمات متأخرة.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,Running late due to a person causing a disturbance earlier. Please allow extra travel time.
36f6f46b-586b-5272-b7ee-5823403f8960,2025-08-21T12:36:03+10:00,,2504_535,,,Parramatta bus service changes,Parramatta bus service changes,帕拉马塔的公交服务正在改变。,خدمات الحافلات في باراماتا تتغير.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"Parramatta bus service changes From 7 January, route 535 bus services will no longer operate. Route 535 will be replaced with Parramatta Light Rail Services."
a0f6af2e-581e-571b-bb6e-d3fa130d8235,2025-08-21T12:36:03+10:00,,2503_900,,,Parramatta bus service changes,Parramatta bus service changes,帕拉马塔的公交服务正在改变。,خدمات الحافلات في باراماتا تتغير.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"Parramatta bus service changes From 7 January, route 900 bus services will no longer operate.
 
Parramatta Light Rail services will stop at Church Street and Macquarie Street between 5am and 1am."
4f5efe79-653c-577a-96f6-ab212af323d0,2025-08-21T12:36:03+10:00,,,,,Added Stops,Added Stops,服务增加了新的停靠站。,تم إضافة محطات جديدة إلى الخدمة.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"Added Stops Cheltenham,Pennant Hills,Thornleigh,Normanhurst due to a tree in the overhead wiring at Lindfield blocking the Line between Lindfield and Gordon. Trains may be cancelled, delayed, have changed stops and leave from different platforms. 

Limited buses are replacing trains between Lindfield and Gordon. Buses should start arriving at stations from 05:10pm onwards.

You may need to also change at multiple locations on the T1 North Shore Line to continue your journey. 

Please listen for announcements, check information screens and transport apps for service updates.

Allow plenty of extra travel time."
cdad0b23-894a-5a41-ba13-8f9d88b514b3,2025-08-21T12:36:03+10:00,,2503_N30,,,Route N30 service change,Route N30 service change,30路线服务已更改。,تم تغيير خدمة  30.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"Route N30 service change From Monday 3 February, route N30 Macarthur to City Town Hall (Night Service) will now stop at Hume Hwy near Kurrajong Rd, Casula, to connect with route N31 Leppington to Liverpool (Night Service)."
54473626-e46d-5278-a0ac-9b8ed55c8b70,2025-08-21T12:36:03+10:00,,2501_742,,G2155472;G2155478,Tallawong bus service changes,Tallawong bus service changes,塔拉旺的公交服务正在改变。,خدمات الحافلات في تالاونغ تتغير.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"Tallawong bus service changes From Monday 3 February until further notice, some bus stops will be closed due to road upgrades. Route 742 bus services will divert and run from alternative stops."
7b718ea6-7c89-54e9-a1ba-5eaa59f6d8ae,2025-08-21T12:36:03+10:00,,2504_601;2504_605;2504_610X;2504_611;2504_612X;2504_616X;2504_643;2504_652X,,,Updated timetables,Updated timetables,时间表已更新。,تم تحديث الجداول الزمنية.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"Updated timetables From Monday 3 March, Hills district route services will run to a changed timetable.
Use TripPlanner at transportnsw.info for real time, up-to-date information."
cc9f5b39-fc24-53b3-baec-0e94759abed8,2025-08-21T12:36:03+10:00,,2504_600,,,New 590 route service and changed 600 route timetable,New 590 route service and changed 600 route timetable,新的590路服务已推出，600路的时间表已更改。,تم تقديم خدمة جديدة للخط 590 وتم تغيير جدول الخط 600.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"New 590 route service and changed 600 route timetable From Monday 3 March, route 600 services between Hornsby and Pennant Hills will be replaced with new route 590 services and will run to a changed timetable. Route 600 continues to operate between Pennant Hills and Parramatta.
Use TripPlanner at transportnsw.info for real time, up-to-date information."
6b2bac3f-3be3-5384-be74-377752f84b7d,2025-08-21T12:36:03+10:00,,2504_620X,,,Altered 620X route service and changed stopping pattern,Altered 620X route service and changed stopping pattern,620路线服务已更改，停靠模式也已改变。,تم تغيير خدمة خط 620 ونمط التوقف.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"Altered 620X route service and changed stopping pattern From Monday 3 March, route 620X services will run to a changed timetable and will run to an altered stopping pattern in Dural.
Use TripPlanner at transportnsw.info for real time, up-to-date information."
0cdda9dd-10d4-5086-8365-043e926bf9f2,2025-08-21T12:36:03+10:00,,,,,Running late,Running late,服务延迟。,الخدمة متأخرة.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,Running late due to urgent track repairs earlier.
63723bd3-1cbe-5365-bd8d-a0e496df500f,2025-08-21T12:36:03+10:00,,2504_712,,,Route 712 will no longer operate from 3 March,Route 712 will no longer operate from 3 March,712路将从3月3日起停止运营。,ستتوقف خدمة  712 اعتبارًا من 3 مارس.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"Route 712 will no longer operate from 3 March From Monday 3 March, route 712 will no longer operate.
You can travel between Parramatta and Westmead Children's Hospital via route 711 or frequent Parramatta Light Rail services."
77ef5c66-76da-5e71-9f54-2b8a6f85fa23,2025-08-21T12:36:03+10:00,,,,,Cancelled,Cancelled,服务已取消。,تم إلغاء الخدمة.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,Cancelled due to urgent train repairs Please allow extra travel time.
832d5508-6e48-5c17-a736-d8896e481e9a,2025-08-21T12:36:03+10:00,,,,217933,Allow extra travel time as Kiss and Ride upgrade is underway at Leppington Station,Allow extra travel time as Kiss and Ride upgrade is underway at Leppington Station,站正在进行  升级。请留出额外的旅行时间。,تجري ترقية    في محطة . يرجى تخصيص وقت إضافي للسفر.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"Allow extra travel time as Kiss and Ride upgrade is underway at Leppington Station Road work is underway to improve the Kiss and Ride zone north of Leppington Station.
A reduced speed limit of 40km/h will be in place on the approach to Leppington Station from both directions.
A temporary Kiss and Ride zone is available in the commuter car park south of Leppington Station.
Access to the multi-storey commuter car park will remain open.
Work will take place between 7AM to 6PM, Monday to Friday and 8AM to 1PM on Saturdays.
Please allow extra travel time. View the project page for more information on the upgrade."
2ad2e9ef-00e6-5642-9266-6a2605ee82df,2025-08-21T12:36:03+10:00,,2606_95X;2606_96;2606_97,,G2259320;G2259321,"Murrawah Rd, Wyee bus stop closures","Murrawah Rd, Wyee bus stop closures",的 公交车站关闭。,محطات الحافلات في شارع موروا في ويي مغلقة.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"Murrawah Rd, Wyee bus stop closures Thursday 27 March until further notice
The following stops are currently located within no stopping zones and will be closed until signage is changed to legally permit stopping in this zone.
Affected stops
Murrawah Rd after Gosford Rd (2259321)
Murrawah Rd opp Gosford Rd (2259320)
Affected routes
95X – Wyee & Lake Haven via Gwandalan
96 – Wyee & Budgewoi via Blue Haven
97 – Lake Haven & Mannering Park/Wyee"
30995cf7-cb4c-50c9-8cf5-b8d9a0fa63b9,2025-08-21T12:36:03+10:00,,2507_203;2507_209;2507_269;2507_286;2507_287;2507_681w;2508_150X;2508_154X;2508_230;2508_589n;2508_765n,,,"Alfred St at Lavender St, permanent bus stop relocation","Alfred St at Lavender St, permanent bus stop relocation",阿尔弗雷德街的公交站永久迁移。,تم نقل محطة الحافلات في شارع ألفريد بشكل دائم.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"Alfred St at Lavender St, permanent bus stop relocation From 4AM Sunday 6 April, bus stop Alfred St at Lavender St (206128) will be permanently relocated approximately 80m south of the current stop due to works for the Sydney Harbour Bridge Cycleway Northern Access Project."
65a03ff0-e5ed-570a-b476-019b126a799a,2025-08-21T12:36:03+10:00,,4T.T.SHL,,,Allow extra travel time,Allow extra travel time,请留出额外的旅行时间。,اسمح بوقت إضافي للسفر.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,Allow extra travel time Until further notice Trains on the Southern Highlands Line may be delayed due to temporary speed restrictions at various locations.
cde9ddf3-98bc-5c2b-bb14-6fc1d07cde12,2025-08-21T12:36:03+10:00,,2447_165;2447_168,,,Bellbird Heights and Cessnock temporary bus diversion,Bellbird Heights and Cessnock temporary bus diversion,贝尔鸟高地和塞斯诺克的公交服务暂时改道。,خدمات الحافلات في بيلبيرد هايتس وسيسنوك تم تحويلها مؤقتًا.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"Bellbird Heights and Cessnock temporary bus diversion From Monday 14 April, route 165 and 168 services will divert from Wollombi Road, Cessnock between Francis Street and King Street.
Buses will divert via Francis Street, Mathieson Street and King Street."
a17d820e-b28e-51fa-b6f6-c6ca43b73e1c,2025-08-21T12:36:03+10:00,,,,,Not stopping at,Not stopping at,某些车站将不提供服务。,بعض المحطات لن يتم خدمتها.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"Not stopping at Museum,St James,Circular Quay,Wynyard,Town Hall due to a person near the tracks at Wynyard.

Please allow extra travel time."
20d0126a-3f52-573d-8586-4fc823591691,2025-08-21T12:36:03+10:00,,,,,Added Stops,Added Stops,服务增加了额外的停靠站。,تم إضافة محطات إضافية إلى الخدمة.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"Added Stops Asquith, Mt Colah, Mt Kuring-gai, Berowra due to urgent track repairs at Gordon earlier. Please allow extra travel time."
0eb48ede-9386-54cd-af9b-513e87d86395,2025-08-21T12:36:03+10:00,,2448_2712;5066_S520,,,Change to Rutherford Technology High School bus services and pass requirements from 26 May,Change to Rutherford Technology High School bus services and pass requirements from 26 May,从5月26日起，拉塞福德科技高中巴士服务和通行证要求将发生变化。,سيتم تغيير خدمات الحافلات ومتطلبات التصاريح لمدرسة راذرفورد للتكنولوجيا اعتبارًا من 26 مايو.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"Change to Rutherford Technology High School bus services and pass requirements from 26 May From Monday 26 May, students travelling in the morning from the Rutherford and Aberglasslyn areas to Rutherford Technology High School are to use the 2712 service operated by CDC NSW, instead of the S520 service operated by Grace Coaches.
Afternoon travel is now affected."
63cd74e7-7ba7-5461-b405-799f091151ac,2025-08-21T12:36:03+10:00,,,,,Running late,Running late,服务延迟。,الخدمات متأخرة.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,Running late due to an operational issue Please allow extra travel time.
32a644f8-7421-5645-b9b4-76a75ac4f310,2025-08-21T12:36:03+10:00,,,,,Now ending at,Now ending at,服务现在在此地点结束。,الخدمة تنتهي الآن في هذا الموقع.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,Now ending at Hornsby due to urgent train repairs earlier.
f86b8dd6-a8fa-5160-a83b-be97f181d335,2025-08-21T12:36:03+10:00,,,,,Running late,Running late,服务延迟。,الخدمة متأخرة.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"Running late due to a person needing medical assistance at Revesby.

Trains may have changed stops and departure platforms.

Listen for announcements, check information screens and transport apps for service changes.

Allow extra travel time."
5f342c99-f281-5d6e-8db4-a242d7ad7871,2025-08-21T12:36:03+10:00,,,,,Running late,Running late,服务延迟。,الخدمات متأخرة.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"Running late due to trackwork.

Stops may change at short notice. Please allow extra travel time. Frequent trains are running."
b0da4c6e-b405-584a-adba-9cfa540139f0,2025-08-21T12:36:03+10:00,,4T.C.151;4T.C.152;4T.C.153;4T.C.154;4T.C.2301;4T.C.2303;4T.C.2305;4T.C.2307;4T.C.2309;4T.C.2402;4T.C.2404;4T.C.2406;4T.C.2408;4T.C.2410;4T.C.2701;4T.C.2802;4T.C.3101;4T.C.3105;4T.C.3107;4T.C.3141;4T.C.3143;4T.C.3145;4T.C.3204;4T.C.3206;4T.C.3208;4T.C.3303;4T.C.3305;4T.C.3307;4T.C.3404;4T.C.3406;4T.C.3408;4T.C.3442;4T.C.3444;4T.C.3446;4T.C.4101;4T.C.4103;4T.C.4202;4T.C.4204;4T.C.4315;4T.C.4317;4T.C.4321;4T.C.4323;4T.C.4416;4T.C.4418;4T.C.4422;4T.C.4424;4T.C.6232;4T.C.6234;4T.C.6236;4T.C.6238;4T.C.6331;4T.C.6333;4T.C.6335;4T.C.6337;4T.C.7101;4T.C.7103;4T.C.7105;4T.C.7202;4T.C.7204;4T.C.7206;4T.C.7301;4T.C.7303;4T.C.7305;4T.C.7402;4T.C.7404;4T.C.7406;4T.T.BMT;4T.T.NP23;4T.T.NP24;4T.T.NT31;4T.T.NT32;4T.T.NT33;4T.T.NT34;4T.T.SHL;4T.T.SP31;4T.T.SP32;4T.T.SP33;4T.T.SP34;4T.T.SP35;4T.T.SP36;4T.T.ST21;4T.T.ST22;4T.T.ST23;4T.T.ST24;4T.T.WP45;4T.T.WP46;4T.T.WT27;4T.T.WT28;APS_1a;APS_1b;APS_1c;APS_1d;APS_1e;APS_1f;APS_1g;APS_1h;APS_2a;APS_2b;APS_2c;APS_2d;APS_2e;APS_2f;APS_2g;APS_2h;BMT_1;BMT_2;BNK_1a;BNK_1b;BNK_1c;BNK_1d;BNK_1e;BNK_1f;BNK_1g;BNK_1h;BNK_2a;BNK_2b;BNK_2c;BNK_2d;BNK_2e;BNK_2f;BNK_2g;BNK_2h;CCN_1a;CCN_1b;CCN_1c;CCN_2a;CCN_2b;ESI_1a;ESI_1b;ESI_1c;ESI_1d;ESI_1e;ESI_1f;ESI_2a;ESI_2b;ESI_2c;ESI_2d;ESI_2e;ESI_2f;IWL_1a;IWL_1b;IWL_1c;IWL_1d;IWL_1e;IWL_1f;IWL_1g;IWL_1h;IWL_1i;IWL_1j;IWL_2a;IWL_2b;IWL_2c;IWL_2d;IWL_2e;IWL_2f;IWL_2g;IWL_2h;IWL_2i;IWL_2j;NSN_1a;NSN_2a;NSN_2i;NSN_2k;NTH_1a;NTH_1b;NTH_2a;OLY_1a;OLY_1b;OLY_2a;OLY_2b;SCO_1a;SCO_1b;SCO_2a;SCO_2b;SMNW_M1;T3_1a;T3_1b;T3_1c;T3_1d;T3_2a;T3_2b;T3_2c;T3_2d;WST_1a;WST_1b;WST_2c;WST_2d,,200060,Station Update - Central,Station Update - Central,中央车站目前正在经历干扰。,محطة المركزية تعاني حاليا من اضطرابات.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"Station Update - Central From Monday 16 June 2025, Eddy Avenue Plaza in front of the entrance into Central Station will be closed for construction works.
For access from Eddy Avenue into Central Station, use the covered walkway by going through the sandstone archway located to the right of the pedestrian traffic crossing. 
Follow the signs for the footpath detour.
Please allow for additional travel time to get to the station entrance."
b6bda4f3-7bc1-527d-bf2c-836ce54a3e7a,2025-08-21T12:36:03+10:00,,,,,Not stopping at,Not stopping at,部分列车将不在特定车站停靠。,بعض القطارات لن تتوقف في محطات معينة.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"Not stopping at Edmondson Park,Casula,Warwick Farm,Cabramatta,Canley Vale,Fairfield,Yennora,Guildford,Merrylands,Granville,Clyde,Auburn due to a person causing a disturbance at Edmondson Park"
c2e4f260-3004-568f-a1d1-674ebb74f58c,2025-08-21T12:36:03+10:00,,4T.T.BMT;4T.T.HUN;BMT_1;BMT_2;CCN_1a;CCN_1b;CCN_1c;CCN_2a;CCN_2b;IWL_1a;IWL_1b;IWL_1c;IWL_1d;IWL_1e;IWL_1f;IWL_1g;IWL_1h;IWL_1i;IWL_1j;IWL_2a;IWL_2b;IWL_2c;IWL_2d;IWL_2e;IWL_2f;IWL_2g;IWL_2h;IWL_2i;IWL_2j;SCO_1a;SCO_1b;SCO_2a;SCO_2b,,,Minor timetable adjustments to some train services from Sunday 29 June,Minor timetable adjustments to some train services from Sunday 29 June,从6月29日星期日开始，一些火车服务的时间表将有小调整。,ستكون هناك تغييرات طفيفة في جدول بعض خدمات القطارات اعتبارًا من يوم الأحد 29 يونيو.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"Minor timetable adjustments to some train services from Sunday 29 June From Sunday 29 June, minor timetable adjustments will be made to some train services. These adjustments are being introduced as part of a regular review of train services to improve reliability for passengers.
 
See the news story for more information at transportnsw.info."
2a14645c-32b7-5fa5-867c-81f7c1436607,2025-08-21T12:36:03+10:00,,2457_91;2457_98;2606_2526;2606_34;2606_36;2606_37;2606_38;2606_50;2606_50/3;2606_53;2606_54;2606_55;2606_57;2606_63;2606_64;2606_65;2606_66C;2606_67;2606_68;2606_70;2606_79;2606_81;2606_82;2606_90;2606_91;2606_92;2606_97;2606_98;2606_99,,,Bus service changes for Central Coast,Bus service changes for Central Coast,中央海岸的公交服务正在改变。,تتغير خدمات الحافلات في الساحل المركزي.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"Bus service changes for Central Coast From Sunday 29 June, changes will be made to some bus services in the Central Coast region after a review to streamline bus services. These include minor timetable adjustments and extended service hoursfor a number of routes. 
See the news story for more information and plan your trip for real-time up to date information at transportnsw.info."
94a533de-f75c-5e68-bcab-34bc3f2c0286,2025-08-21T12:36:03+10:00,,4T.C.2703;4T.C.2804;4T.T.BMT;4T.T.WP45;4T.T.WP46;4T.T.WT27;4T.T.WT28;BMT_1;BMT_2;CCN_2a;CCN_2b;CMB_1a;CMB_1b;CMB_1c;CMB_1d;CMB_2a;CMB_2b;CMB_2c;CMB_2d;IWL_1a;IWL_1b;IWL_1c;IWL_1d;IWL_1e;IWL_1f;IWL_1g;IWL_1h;IWL_1i;IWL_1j;IWL_2a;IWL_2b;IWL_2c;IWL_2d;IWL_2e;IWL_2f;IWL_2g;IWL_2h;IWL_2i;IWL_2j;OLY_1a;OLY_2b;WST_1a;WST_1b;WST_2c;WST_2d,,215020,Station Update - Parramatta,Station Update - Parramatta,帕拉马塔车站目前正在经历干扰。,محطة باراماتا تعاني حاليا من اضطرابات.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"Station Update - Parramatta From Saturday 3 May to Wednesday 20 August 2025, most Opal gates on the Parramatta Square side of the western concourse will be closed due to upgrade works at the station. Wide gate access will remain available during this period. An additional station entry and exit is available in the middle of Platform 1.

From Monday 23 June to Wednesday 20 August 2025, an escalator between Platform 1 and the concourse will be closed for an upgrade. To enter the platform, use the existing escalator or lift.  To exit the platform, use the escalator on the country end of the platform or the lift. If you need assistance, please speak to station staff or call 02 9848 9387."
dd568eb3-8dda-54b5-874b-7091875944e7,2025-08-21T12:36:03+10:00,,APS_1a;APS_1b;APS_1c;APS_1d;APS_1e;APS_1f;APS_1g;APS_1h;APS_2a;APS_2b;APS_2c;APS_2d;APS_2e;APS_2f;APS_2g;APS_2h,,220710,Station Update - Bardwell Park,Station Update - Bardwell Park,巴德韦尔公园车站正在进行更新。,محطة باردويل بارك تخضع حاليًا للتحديث.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"Station Update - Bardwell Park Access to Bardwell Park Station is via temporary stairs on the eastern side of Hartill-Law Avenue to enable the demolition of the existing station stairs and construction of new stairs and a lift on the western side of Hartill-Law Avenue.
Please allow extra time to safely cross the road at the signalised pedestrian crossing at the corner of Hartill-Law Avenue and Slade Road."
54c1955f-78fa-5d7b-867d-8d8e87dcfd2d,2025-08-21T12:36:03+10:00,,4T.C.2303;4T.C.2309;4T.C.2404;4T.C.2410;4T.C.2703;4T.C.2804;4T.C.3105;4T.C.3143;4T.C.3206;4T.C.3305;4T.C.3406;4T.C.3444;4T.C.4317;4T.C.4323;4T.C.4418;4T.C.4424;4T.T.NP23;4T.T.NP24;4T.T.NT31;4T.T.NT32;4T.T.NT33;4T.T.NT34;4T.T.WP45;4T.T.WP46;4T.T.WT27;4T.T.WT28;BMT_1;BMT_2;BNK_1a;BNK_1b;BNK_1c;BNK_1d;BNK_1e;BNK_1f;BNK_1g;BNK_1h;BNK_2a;BNK_2b;BNK_2c;BNK_2d;BNK_2e;BNK_2f;BNK_2g;BNK_2h;CCN_1a;CCN_1b;CCN_1c;CCN_2a;CCN_2b;IWL_1a;IWL_1b;IWL_1c;IWL_1d;IWL_1e;IWL_1f;IWL_1g;IWL_1h;IWL_1i;IWL_1j;IWL_2a;IWL_2b;IWL_2c;IWL_2d;IWL_2e;IWL_2f;IWL_2g;IWL_2h;IWL_2i;IWL_2j;NTH_1a;NTH_1b;NTH_2a;OLY_1a;OLY_1b;OLY_2a;OLY_2b;T3_1a;T3_1b;T3_1c;T3_1d;T3_2a;T3_2b;T3_2c;T3_2d;WST_1a;WST_1b;WST_2c;WST_2d,,213510,Station Update - Strathfield,Station Update - Strathfield,斯特拉斯菲尔德车站正在进行更新。,محطة ستراثفيلد تخضع حاليًا للتحديث.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"Station Update - Strathfield From Thursday 10 July until Monday 25 August 2025, ramp upgrades will be taking place at Strathfield Station.

During this time, the pedestrian ramp to access Platforms 1 and 2 and Platforms 3 and 4 (Burwood end) will be closed for upgrades. 
Please use the other pedestrian ramp (Homebush end) or the lift (middle of the platform) to access or exit the platform.
If you need assistance, ask station staff or call 02 9752 8430."
4ef6f433-9362-508f-aeca-65e3d093c884,2025-08-21T12:36:03+10:00,,,,,Not stopping at,Not stopping at,某些车站将不提供服务。,بعض المحطات لن يتم خدمتها.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"Not stopping at Denistone,West Ryde,Meadowbank,Rhodes,Concord West,North Strathfield due to an operational issue at Macdonaldtown earlier. Allow extra travel time."
ac393f8c-4588-5211-b9c3-da944a3bfdb5,2025-08-21T12:36:03+10:00,,5941_S416;5941_S417;5941_S418;5941_S419,,,Diversions around Gunnedah,Diversions around Gunnedah,在甘纳达周围有绕行。,يوجد تحويلات حول غونيداه.,gtfs-rt,https://api.transport.nsw.gov.au/v2/gtfs/alerts/all,"Diversions around Gunnedah School buses are diverting away from road closures around Gunnedah due to flooding. 
Some buses are ending their trips early."
